name,url,address,phone,score,number ratings
Courtyard Novato Marin/Sonoma,www.marriott.com/hotels/travel/sfonv-courtyard-novato-marin-sonoma/,"1400 N Hamilton Parkway,Novato,California,94949,USA,",+1-415-883-8950,4.4 ,221
Marriott's Newport Coast Villas,www.marriott.com/hotels/travel/laxnc-marriotts-newport-coast-villas/,"23000 Newport Coast Drive,Newport Coast,California,92657-2100,USA,",+1-949-464-6000,,
Newport Beach Marriott Hotel & Spa,www.marriott.com/hotels/travel/laxnb-newport-beach-marriott-hotel-and-spa/,"900 Newport Center Drive,Newport Beach,California,92660,USA,",+1-949-640-4000,4.2 ,481
The Duke Hotel Newport Beach,www.marriott.com/hotels/travel/npbbr-the-duke-hotel-newport-beach/,"4500 MacArthur Boulevard,Newport Beach,California,92660,USA,",+1-949-476-2001,,
Newport Beach Marriott Bayview,www.marriott.com/hotels/travel/npbst-newport-beach-marriott-bayview/,"500 Bayview Circle,Newport Beach,California,92660,USA,",+1-949-854-4500,4.4 ,371
Courtyard San Diego Oceanside,www.marriott.com/hotels/travel/sanon-courtyard-san-diego-oceanside/,"3501 Seagate Way,Oceanside,California,92056,USA,",+1-760-966-1000,4.5 ,310
Courtyard Palm Springs,www.marriott.com/hotels/travel/pspch-courtyard-palm-springs/,"1300 Tahquitz Canyon Way,Palm Springs,California,92262,USA,",+1-760-322-6100,4.4 ,318
Marriott's Shadow Ridge I-The Villages,www.marriott.com/hotels/travel/ctdsr-marriotts-shadow-ridge-i-the-villages/,"9003 Shadow Ridge Road,Palm Desert,California,92211,USA,",+1-760-674-2600,,
"Lido House, Autograph Collection",www.marriott.com/hotels/travel/npbak-lido-house-autograph-collection/,"3300 Newport Boulevard,Newport Beach,California,92663,USA,",+1-949-892-2128,,
Fairfield Inn & Suites Riverside Corona/Norco,www.marriott.com/hotels/travel/ralfi-fairfield-inn-and-suites-riverside-corona-norco/,"3441 Hamner Avenue,Norco,California,92860,USA,",+1-951-340-4500,4.7 ,258
Marriott's Shadow Ridge II- The Enclaves,www.marriott.com/hotels/travel/ctdst-marriotts-shadow-ridge-ii-the-enclaves/,"9003 Shadow Ridge Rd,Palm Desert,California,92211,USA,",+1-760-674-2600,,
"Triada Palm Springs, Autograph Collection",www.marriott.com/hotels/travel/pspak-triada-palm-springs-autograph-collection/,"640 North Indian Canyon Drive,Palm Springs,California,92262,USA,",+1-760-844-7000,4.5 ,288
Marriott's Desert Springs Villas II,www.marriott.com/hotels/travel/ctdvi-marriotts-desert-springs-villas-ii/,"1091 Pinehurst Lane,Palm Desert,California,92260,USA,",+1-760-779-1200,,
Residence Inn Palm Desert,www.marriott.com/hotels/travel/ctdri-residence-inn-palm-desert/,"38305 Cook Street,Palm Desert,California,92211,USA,",+1-760-776-0050,4.1 ,244
Marriott's Desert Springs Villas I,www.marriott.com/hotels/travel/ctdds-marriotts-desert-springs-villas-i/,"1091 Pinehurst Lane,Palm Desert,California,92260,USA,",+1-760-779-1200,,
TownePlace Suites Atlanta Alpharetta,www.marriott.com/hotels/travel/atlta-towneplace-suites-atlanta-alpharetta/,"7925 Westside Parkway,Alpharetta,Georgia,30009,USA,",+1-770-664-1300,3.7 ,145
Courtyard Athens Downtown,www.marriott.com/hotels/travel/ahncy-courtyard-athens-downtown/,"166 North Finley Street,Athens,Georgia,30601,USA,",+1-706-369-7000,4.2 ,261
AC Hotel Atlanta Buckhead at Phipps Plaza,www.marriott.com/hotels/travel/atlac-ac-hotel-atlanta-buckhead-at-phipps-plaza/,"3600 Wieuca Road NE,Atlanta,Georgia,30326,USA,",+1-470-231-3030,4.7 ,85
SpringHill Suites Atlanta Alpharetta,www.marriott.com/hotels/travel/atlss-springhill-suites-atlanta-alpharetta/,"12730 Deerfield Parkway,Alpharetta,Georgia,30004,USA,",+1-770-751-6900,4.4 ,190
Residence Inn Atlanta Alpharetta/Windward,www.marriott.com/hotels/travel/atlws-residence-inn-atlanta-alpharetta-windward/,"5465 Windward Pkwy,Alpharetta,Georgia,30004,USA,",+1-770-664-0664,4.6 ,256
Residence Inn Atlanta Alpharetta/North Point Mall,www.marriott.com/hotels/travel/atlnp-residence-inn-atlanta-alpharetta-north-point-mall/,"1325 North Point Drive,Alpharetta,Georgia,30022,USA,",+1-770-587-1151,4.3 ,246
AC Hotel Atlanta Downtown,www.marriott.com/hotels/travel/atlar-ac-hotel-atlanta-downtown/,"101 Andrew Young International Boulevard,Atlanta,Georgia,30303,USA,",+1-404-604-2030,,
Atlanta Marriott Alpharetta,www.marriott.com/hotels/travel/atlaw-atlanta-marriott-alpharetta/,"5750 Windward Parkway,Alpharetta,Georgia,30005,USA,",+1-770-754-9600,4.5 ,440
Courtyard Atlanta Alpharetta,www.marriott.com/hotels/travel/atlph-courtyard-atlanta-alpharetta/,"12655 Deerfield Parkway,Alpharetta,Georgia,30004,USA,",+1-678-366-3360,4.4 ,293
SpringHill Suites Athens,www.marriott.com/hotels/travel/ahnsh-springhill-suites-athens/,"3500 Daniells Bridge Road,Athens,Georgia,30606,USA,",+1-706-353-8484,4.7 ,199
Fairfield Inn & Suites Atlanta Alpharetta,www.marriott.com/hotels/travel/atlfi-fairfield-inn-and-suites-atlanta-alpharetta/,"11385 Haynes Bridge Road,Alpharetta,Georgia,30009,USA,",+1-770-663-4000,4.2 ,183
Fairfield Inn & Suites Albany,www.marriott.com/hotels/travel/abyab-fairfield-inn-and-suites-albany/,"3011 Kensington Court,Albany,Georgia,31721,USA,",+1-229-883-8288,4.5 ,195
Courtyard Albany,www.marriott.com/hotels/travel/abycy-courtyard-albany/,"3019 Kensington Court,Albany,Georgia,31721,USA,",+1-229-889-8015,4.5 ,211
Courtyard Norwich,www.marriott.com/hotels/travel/goncy-courtyard-norwich/,"181 West Town Street,Norwich,Connecticut,06360,USA,",+1-860-886-2600,4.0 ,269
Courtyard New Haven at Yale,www.marriott.com/hotels/travel/hvndt-courtyard-new-haven-at-yale/,"30 Whalley Ave,New Haven,Connecticut,06511,USA,",+1-203-777-6221,4.1 ,258
Residence Inn Mystic Groton,www.marriott.com/hotels/travel/gonmy-residence-inn-mystic-groton/,"40 Whitehall Avenue,Mystic,Connecticut,06355,USA,",+1-860-536-5150,4.5 ,235
Courtyard Norwalk,www.marriott.com/hotels/travel/hpnnw-courtyard-norwalk/,"474 Main Avenue,Norwalk,Connecticut,06851,USA,",+1-203-849-9111,4.5 ,234
SpringHill Suites Milford,www.marriott.com/hotels/travel/bdrsh-springhill-suites-milford/,"50 Rowe Avenue,Milford,Connecticut,06460,USA,",+1-203-283-0200,4.4 ,215
Fairfield Inn & Suites Hartford Manchester,www.marriott.com/hotels/travel/bdlth-fairfield-inn-and-suites-hartford-manchester/,"121 Pavilions Drive,Manchester,Connecticut,06042,USA,",+1-860-648-9796,4.6 ,192
Residence Inn Hartford Manchester,www.marriott.com/hotels/travel/bdlmn-residence-inn-hartford-manchester/,"201 Hale Road,Manchester,Connecticut,06042,USA,",+1-860-432-4242,4.6 ,171
Hartford Marriott Downtown,www.marriott.com/hotels/travel/bdldt-hartford-marriott-downtown/,"200 Columbus Blvd,Hartford,Connecticut,06103-2807,USA,",+1-860-249-8000,4.5 ,312
Residence Inn Hartford Downtown,www.marriott.com/hotels/travel/bdlri-residence-inn-hartford-downtown/,"942 Main Street,Hartford,Connecticut,06103,USA,",+1-860-524-5550,4.5 ,193
Courtyard Hartford Manchester,www.marriott.com/hotels/travel/bdlhm-courtyard-hartford-manchester/,"225 Slater Street,Manchester,Connecticut,06042,USA,",+1-860-533-8484,4.3 ,197
Mystic Marriott Hotel & Spa,www.marriott.com/hotels/travel/gonmm-mystic-marriott-hotel-and-spa/,"625 North Road (Route 117),Groton,Connecticut,06340,USA,",+1-860-446-2600,4.4 ,404
Hartford Marriott Farmington,www.marriott.com/hotels/travel/bdlct-hartford-marriott-farmington/,"15 Farm Springs Road,Farmington,Connecticut,06032,USA,",+1-860-678-1000,4.3 ,262
SpringHill Suites Danbury,www.marriott.com/hotels/travel/dxrsh-springhill-suites-danbury/,"30 Old Ridgebury Rd,Danbury,Connecticut,06810,USA,",+1-203-744-7333,4.4 ,175
Residence Inn Milford,www.marriott.com/hotels/travel/bdrri-residence-inn-milford/,"62 Rowe Avenue,Milford,Connecticut,06460,USA,",+1-203-283-2100,4.6 ,187
Renaissance Atlanta Waverly Hotel & Convention Center,www.marriott.com/hotels/travel/atlrb-renaissance-atlanta-waverly-hotel-and-convention-center/,"2450 Galleria Parkway,Atlanta,Georgia,30339,USA,",+1-770-953-4500,4.5 ,599
Renaissance Atlanta Midtown Hotel,www.marriott.com/hotels/travel/atlbd-renaissance-atlanta-midtown-hotel/,"866 W. Peachtree Street, NW,Atlanta,Georgia,30308,USA,",+1-678-412-2400,4.3 ,412
Residence Inn Danbury,www.marriott.com/hotels/travel/dxrri-residence-inn-danbury/,"22 Segar Street,Danbury,Connecticut,06810,USA,",+1-203-797-1256,4.3 ,154
Courtyard Hartford Farmington,www.marriott.com/hotels/travel/bdlhf-courtyard-hartford-farmington/,"1583 Southeast Road,Farmington,Connecticut,06032,USA,",+1-860-521-7100,4.5 ,258
Atlanta Marriott Suites Midtown,www.marriott.com/hotels/travel/atlms-atlanta-marriott-suites-midtown/,"35 14th Street NE,Atlanta,Georgia,30309,USA,",+1-404-876-8888,4.3 ,393
Renaissance Atlanta Airport Gateway Hotel,www.marriott.com/hotels/travel/atlag-renaissance-atlanta-airport-gateway-hotel/,"2081 Convention Center Concourse,Atlanta,Georgia,30337,USA,",+1-404-443-8690,,
Courtyard Atlanta Buford Mall of Georgia,www.marriott.com/hotels/travel/atlbm-courtyard-atlanta-buford-mall-of-georgia/,"1405 Mall of Georgia Boulevard,Buford,Georgia,30519,USA,",+1-678-745-3380,4.4 ,293
Fairfield Inn & Suites Atlanta Buford/Mall of Georgia,www.marriott.com/hotels/travel/atlxm-fairfield-inn-and-suites-atlanta-buford-mall-of-georgia/,"1355 Mall of Georgia Boulevard,Buford,Georgia,30519,USA,",+1-678-714-0248,4.3 ,115
Courtyard Brunswick,www.marriott.com/hotels/travel/bqkcy-courtyard-brunswick/,"580 Millennium Boulevard,Brunswick,Georgia,31525,USA,",+1-912-265-2644,4.5 ,330
Augusta Marriott at the Convention Center,www.marriott.com/hotels/travel/agsmc-augusta-marriott-at-the-convention-center/,"2 Tenth Street,Augusta,Georgia,30901,USA,",+1-706-722-8900,4.3 ,423
Fairfield Inn & Suites Augusta,www.marriott.com/hotels/travel/agsaf-fairfield-inn-and-suites-augusta/,"2175 Gordon Highway,Augusta,Georgia,30909,USA,",+1-706-733-2121,4.4 ,170
SpringHill Suites Atlanta Buford/Mall of Georgia,www.marriott.com/hotels/travel/atlbf-springhill-suites-atlanta-buford-mall-of-georgia/,"3250 Buford Drive,Buford,Georgia,30519,USA,",+1-678-714-2150,4.3 ,202
SpringHill Suites Atlanta Buckhead,www.marriott.com/hotels/travel/atlab-springhill-suites-atlanta-buckhead/,"3459 Buckhead Loop NE,Atlanta,Georgia,30326,USA,",+1-404-844-4800,4.3 ,303
TownePlace Suites Atlanta Northlake,www.marriott.com/hotels/travel/atlts-towneplace-suites-atlanta-northlake/,"3300 Northlake Parkway,Atlanta,Georgia,30345,USA,",+1-770-938-0408,4.1 ,210
TownePlace Suites Atlanta Buckhead,www.marriott.com/hotels/travel/atlbu-towneplace-suites-atlanta-buckhead/,"820 Sidney Marcus Boulevard NE,Atlanta,Georgia,30324,USA,",+1-404-949-4820,4.4 ,194
Fairfield Inn & Suites Brunswick,www.marriott.com/hotels/travel/bqkfi-fairfield-inn-and-suites-brunswick/,"107 Gateway Center Circle,Brunswick,Georgia,31525,USA,",+1-912-264-2060,4.5 ,169
Courtyard Augusta,www.marriott.com/hotels/travel/agsch-courtyard-augusta/,"1045 Stevens Creek Road,Augusta,Georgia,30907,USA,",+1-706-737-3737,4.2 ,257
Residence Inn Atlanta Downtown,www.marriott.com/hotels/travel/atldt-residence-inn-atlanta-downtown/,"134 Peachtree Street NW,Atlanta,Georgia,30303,USA,",+1-404-522-0950,4.4 ,275
Residence Inn Atlanta Midtown/Peachtree at 17th,www.marriott.com/hotels/travel/atlri-residence-inn-atlanta-midtown-peachtree-at-17th/,"1365 Peachtree Street NE,Atlanta,Georgia,30309,USA,",+1-404-745-1000,4.3 ,213
Residence Inn Atlanta Midtown/Georgia Tech,www.marriott.com/hotels/travel/atlmt-residence-inn-atlanta-midtown-georgia-tech/,"1041 West Peachtree Street NW,Atlanta,Georgia,30309,USA,",+1-404-872-8885,4.5 ,167
Renaissance Concourse Atlanta Airport Hotel,www.marriott.com/hotels/travel/atlsa-renaissance-concourse-atlanta-airport-hotel/,"One Hartsfield Centre Parkway,Atlanta,Georgia,30354,USA,",+1-404-209-9999,4.3 ,535
Residence Inn Atlanta Buckhead,www.marriott.com/hotels/travel/atlbh-residence-inn-atlanta-buckhead/,"2960 Piedmont Road NE,Atlanta,Georgia,30305,USA,",+1-404-239-0677,4.2 ,253
Residence Inn Atlanta Buckhead/Lenox Park,www.marriott.com/hotels/travel/atllp-residence-inn-atlanta-buckhead-lenox-park/,"2220 Lake Boulevard NE,Atlanta,Georgia,30319,USA,",+1-404-467-1660,4.1 ,214
Residence Inn Augusta,www.marriott.com/hotels/travel/agsri-residence-inn-augusta/,"1116 Marks Church Road,Augusta,Georgia,30909,USA,",+1-706-288-1900,4.5 ,124
Fairfield Inn & Suites Valdosta,www.marriott.com/hotels/travel/vldfv-fairfield-inn-and-suites-valdosta/,"2010 West Hill Avenue,Valdosta,Georgia,31601,USA,",+1-229-242-1225,4.7 ,304
Fairfield Inn & Suites Tifton,www.marriott.com/hotels/travel/tfofi-fairfield-inn-and-suites-tifton/,"806 W. 7th St.,Tifton,Georgia,31794,USA,",+1-229-387-8288,4.2 ,182
Courtyard Valdosta,www.marriott.com/hotels/travel/vldcy-courtyard-valdosta/,"1564 Baytree Road,Valdosta,Georgia,31602,USA,",+1-229-241-1301,4.3 ,235
Fairfield Inn & Suites Atlanta Suwanee,www.marriott.com/hotels/travel/atlsw-fairfield-inn-and-suites-atlanta-suwanee/,"105 Celebration Drive,Suwanee,Georgia,30024,USA,",+1-770-932-9292,4.1 ,155
Courtyard Atlanta Northlake,www.marriott.com/hotels/travel/atlnl-courtyard-atlanta-northlake/,"4083 Lavista Road,Tucker,Georgia,30084,USA,",+1-770-938-1200,3.8 ,325
Courtyard Atlanta Suwanee,www.marriott.com/hotels/travel/atlsu-courtyard-atlanta-suwanee/,"310 Celebration Dr,Suwanee,Georgia,30024,USA,",+1-770-831-7473,3.7 ,155
Atlanta Evergreen Marriott Conference Resort,www.marriott.com/hotels/travel/atleg-atlanta-evergreen-marriott-conference-resort/,"4021 Lakeview Drive,Stone Mountain,Georgia,30083,USA,",+1-770-879-9900,4.4 ,689
Fairfield Inn & Suites Warner Robins,www.marriott.com/hotels/travel/mcnwr-fairfield-inn-and-suites-warner-robins/,"221 Margie Dr.,Warner Robins,Georgia,31088,USA,",+1-478-953-4200,4.6 ,197
Stone Mountain Inn,www.marriott.com/hotels/travel/atlsi-stone-mountain-inn/,"1058 Robert E Lee Drive,Stone Mountain,Georgia,30083,USA,",+1-770-469-3311,4.1 ,503
Fairfield Inn & Suites Atlanta Stockbridge,www.marriott.com/hotels/travel/atlkb-fairfield-inn-and-suites-atlanta-stockbridge/,"825 Highway 138 West,Stockbridge,Georgia,30281,USA,",+1-678-216-1200,4.8 ,13
Courtyard Warner Robins,www.marriott.com/hotels/travel/mcncw-courtyard-warner-robins/,"589 Carl Vinson Parkway,Warner Robins,Georgia,31088,USA,",+1-478-602-6200,4.8 ,336
Atlanta Marriott Marquis,www.marriott.com/hotels/travel/atlmq-atlanta-marriott-marquis/,"265 Peachtree Center Avenue,Atlanta,Georgia,30303,USA,",+1-404-521-0000,4.3 ,1748
Atlanta Marriott Perimeter Center,www.marriott.com/hotels/travel/atlpc-atlanta-marriott-perimeter-center/,"246 Perimeter Center Parkway NE,Atlanta,Georgia,30346,USA,",+1-770-394-6500,4.3 ,357
Atlanta Marriott Century Center/Emory Area,www.marriott.com/hotels/travel/atlne-atlanta-marriott-century-center-emory-area/,"2000 Century Boulevard  NE,Atlanta,Georgia,30345,USA,",+1-404-325-0000,4.0 ,338
Atlanta Marriott Northwest at Galleria,www.marriott.com/hotels/travel/atlno-atlanta-marriott-northwest-at-galleria/,"200 Interstate North Parkway SE,Atlanta,Georgia,30339,USA,",+1-770-952-7900,4.0 ,343
Atlanta Airport Marriott Gateway,www.marriott.com/hotels/travel/atlma-atlanta-airport-marriott-gateway/,"2020 Convention Center Concourse,Atlanta,Georgia,30337,USA,",+1-404-763-1544,4.6 ,542
Atlanta Airport Marriott,www.marriott.com/hotels/travel/atlap-atlanta-airport-marriott/,"4711 Best Road,Atlanta,Georgia,30337,USA,",+1-404-766-7900,4.3 ,598
Atlanta Marriott Buckhead Hotel & Conference Center,www.marriott.com/hotels/travel/atlbc-atlanta-marriott-buckhead-hotel-and-conference-center/,"3405 Lenox Road NE,Atlanta,Georgia,30326,USA,",+1-404-261-9250,4.2 ,364
JW Marriott Atlanta Buckhead,www.marriott.com/hotels/travel/atljw-jw-marriott-atlanta-buckhead/,"3300 Lenox Road NE,Atlanta,Georgia,30326,USA,",+1-404-262-3344,4.6 ,535
Fairfield Inn & Suites Atlanta Vinings,www.marriott.com/hotels/travel/atlvn-fairfield-inn-and-suites-atlanta-vinings/,"2450 Paces Ferry Road SE,Atlanta,Georgia,30339,USA,",+1-770-435-4500,3.8 ,214
Fairfield Inn & Suites Atlanta Downtown,www.marriott.com/hotels/travel/atlus-fairfield-inn-and-suites-atlanta-downtown/,"54 Peachtree Street SW,Atlanta,Georgia,30303,USA,",+1-678-702-8600,4.2 ,420
Courtyard Atlanta Windy Hill/Ballpark,www.marriott.com/hotels/travel/atlwh-courtyard-atlanta-windy-hill-ballpark/,"2045 S Park Place,Atlanta,Georgia,30339,USA,",+1-770-955-3838,4.2 ,277
Fairfield Inn & Suites Atlanta Perimeter Center,www.marriott.com/hotels/travel/atlpf-fairfield-inn-and-suites-atlanta-perimeter-center/,"1145 Hammond Drive Northeast,Atlanta,Georgia,30328,USA,",+1-770-350-0000,4.0 ,260
Courtyard Atlanta Perimeter Center,www.marriott.com/hotels/travel/atlpe-courtyard-atlanta-perimeter-center/,"6250 Peachtree-Dunwoody Rd,Atlanta,Georgia,30328,USA,",+1-770-393-1000,4.5 ,326
Courtyard Atlanta Executive Park/Emory,www.marriott.com/hotels/travel/atlep-courtyard-atlanta-executive-park-emory/,"1236 Executive Park Drive,Atlanta,Georgia,30329,USA,",+1-404-728-0708,4.4 ,292
Courtyard Atlanta Midtown/Georgia Tech,www.marriott.com/hotels/travel/atlmn-courtyard-atlanta-midtown-georgia-tech/,"1132 Techwood Drive NW,Atlanta,Georgia,30318,USA,",+1-404-607-1112,4.1 ,280
Residence Inn Savannah Airport,www.marriott.com/hotels/travel/savsp-residence-inn-savannah-airport/,"900 Towne Center Blvd,Pooler,Georgia,31322,USA,",+1-912-988-1433,4.6 ,195
Fairfield Inn & Suites Atlanta Buckhead,www.marriott.com/hotels/travel/atlfb-fairfield-inn-and-suites-atlanta-buckhead/,"3092 Piedmont Road Northeast,Atlanta,Georgia,30305,USA,",+1-404-846-0900,4.0 ,209
Atlanta Marriott Peachtree Corners,www.marriott.com/hotels/travel/atlcp-atlanta-marriott-peachtree-corners/,"475 Technology Parkway,Peachtree Corners,Georgia,30092,USA,",+1-770-263-8558,3.7 ,352
Residence Inn Atlanta Cumberland/Galleria,www.marriott.com/hotels/travel/atlhg-residence-inn-atlanta-cumberland-galleria/,"2771 Cumberland Boulevard,Smyrna,Georgia,30080,USA,",+1-770-433-8877,4.2 ,223
TownePlace Suites Savannah Midtown,www.marriott.com/hotels/travel/savta-towneplace-suites-savannah-midtown/,"11309 Abercorn Street,Savannah,Georgia,31419,USA,",+1-912-920-9080,4.3 ,225
TownePlace Suites Atlanta Norcross/Peachtree Corners,www.marriott.com/hotels/travel/atltn-towneplace-suites-atlanta-norcross-peachtree-corners/,"6640 Bay Circle,Norcross,Georgia,30071,USA,",+1-770-447-8446,4.0 ,214
SpringHill Suites Savannah Midtown,www.marriott.com/hotels/travel/savsh-springhill-suites-savannah-midtown/,"11317 Abercorn Street,Savannah,Georgia,31419,USA,",+1-912-920-3787,2.9 ,221
Residence Inn Savannah Midtown,www.marriott.com/hotels/travel/savri-residence-inn-savannah-midtown/,"5710 White Bluff Road,Savannah,Georgia,31405,USA,",+1-912-356-3266,4.5 ,219
SpringHill Suites Savannah Downtown/Historic District,www.marriott.com/hotels/travel/savhd-springhill-suites-savannah-downtown-historic-district/,"150 Montgomery Street,Savannah,Georgia,31401,USA,",+1-912-629-5300,4.3 ,378
SpringHill Suites Savannah Airport,www.marriott.com/hotels/travel/savsa-springhill-suites-savannah-airport/,"One  Jay R. Turner Drive (Exit 104),Savannah,Georgia,31408,USA,",+1-912-330-5555,4.0 ,211
